;User_ID;Product_ID;Gender;Age;Occupation;City_Category;Stay_In_Current_City_Years;Marital_Status;Product_Category_1;Product_Category_2;Purchase
804;1000148;P00214342;M;51-55;17;B;3;1;5;9,627841;7021
805;1000148;P00036542;M;51-55;17;B;3;1;4;5,000000;2141
806;1000148;P00181842;M;51-55;17;B;3;1;11;9,627841;6053
807;1000148;P00304742;M;51-55;17;B;3;1;8;9,627841;5955
808;1000149;P00109242;M;26-35;1;B;2;1;6;8,000000;15969
809;1000149;P00289342;M;26-35;1;B;2;1;5;8,000000;5267
810;1000149;P00213742;M;26-35;1;B;2;1;8;9,627841;6151
811;1000149;P00293242;M;26-35;1;B;2;1;8;16,000000;6018
812;1000149;P00163842;M;26-35;1;B;2;1;8;9,627841;6140
813;1000149;P00046142;M;26-35;1;B;2;1;1;16,000000;19091
814;1000149;P00028242;M;26-35;1;B;2;1;6;8,000000;20538
815;1000149;P00028542;M;26-35;1;B;2;1;6;8,000000;16137
816;1000149;P00051442;M;26-35;1;B;2;1;8;17,000000;10024
817;1000149;P00100842;M;26-35;1;B;2;1;5;9,627841;7047
818;1000149;P00184442;M;26-35;1;B;2;1;1;6,000000;15571
819;1000149;P00345842;M;26-35;1;B;2;1;2;8,000000;16235
820;1000149;P00323942;M;26-35;1;B;2;1;8;15,000000;9993
821;1000149;P00137542;M;26-35;1;B;2;1;1;8,000000;15161
822;1000149;P00030842;M;26-35;1;B;2;1;1;2,000000;7835
823;1000149;P00150342;M;26-35;1;B;2;1;8;14,000000;6188
824;1000149;P00369742;M;26-35;1;B;2;1;5;9,627841;8752
825;1000149;P00069042;M;26-35;1;B;2;1;3;9,627841;10715
826;1000149;P00277942;M;26-35;1;B;2;1;1;9,627841;15210
827;1000149;P00283942;M;26-35;1;B;2;1;5;9,627841;6998
828;1000149;P00207042;M;26-35;1;B;2;1;5;14,000000;7064
829;1000149;P00350342;M;26-35;1;B;2;1;1;6,000000;15165
830;1000150;P00294542;M;36-45;7;B;0;1;8;9,627841;5865
831;1000150;P00174442;M;36-45;7;B;0;1;5;9,627841;8697
832;1000150;P00033642;M;36-45;7;B;0;1;5;8,000000;8798
833;1000150;P00025442;M;36-45;7;B;0;1;1;2,000000;15255
834;1000150;P00120042;M;36-45;7;B;0;1;1;2,000000;15697
835;1000150;P00086042;M;36-45;7;B;0;1;8;14,000000;8009
836;1000150;P00198142;M;36-45;7;B;0;1;2;4,000000;13272
837;1000150;P00057742;M;36-45;7;B;0;1;2;8,000000;16061
838;1000150;P00101942;M;36-45;7;B;0;1;8;17,000000;7995
839;1000150;P00113342;M;36-45;7;B;0;1;1;8,000000;15590
840;1000151;P00112142;F;26-35;20;A;1;1;1;2,000000;12063
841;1000151;P00062842;F;26-35;20;A;1;1;1;2,000000;11653
842;1000151;P00052642;F;26-35;20;A;1;1;5;14,000000;7011
843;1000151;P00021642;F;26-35;20;A;1;1;8;14,000000;6089
844;1000151;P00007342;F;26-35;20;A;1;1;8;14,000000;5844
845;1000151;P00154742;F;26-35;20;A;1;1;8;14,000000;8124
846;1000151;P00016342;F;26-35;20;A;1;1;1;2,000000;11977
847;1000151;P00141842;F;26-35;20;A;1;1;5;14,000000;7179
848;1000151;P00197442;F;26-35;20;A;1;1;8;14,000000;1990
849;1000151;P00048642;F;26-35;20;A;1;1;5;14,000000;5471
850;1000151;P00000642;F;26-35;20;A;1;1;1;6,000000;15678
851;1000151;P00358742;F;26-35;20;A;1;1;5;9,627841;6894
852;1000151;P00370342;F;26-35;20;A;1;1;8;9,627841;7964
853;1000151;P00138542;F;26-35;20;A;1;1;5;6,000000;8707
854;1000151;P00031442;F;26-35;20;A;1;1;5;8,000000;8575
855;1000151;P00128242;F;26-35;20;A;1;1;5;12,000000;7035
856;1000151;P00221342;F;26-35;20;A;1;1;1;2,000000;11493
857;1000151;P00211142;F;26-35;20;A;1;1;5;9,627841;5180
858;1000151;P00152742;F;26-35;20;A;1;1;5;9,627841;7009
859;1000151;P00211042;F;26-35;20;A;1;1;5;9,627841;5205
860;1000151;P00245642;F;26-35;20;A;1;1;5;11,000000;7175
861;1000151;P00148342;F;26-35;20;A;1;1;5;9,627841;7159
862;1000151;P00085242;F;26-35;20;A;1;1;8;14,000000;6129
863;1000151;P00134342;F;26-35;20;A;1;1;5;9,627841;7087
864;1000152;P00159942;M;18-25;4;A;3;0;5;9,627841;8744
865;1000153;P00031642;M;0-17;10;C;0;0;5;9,627841;8588
866;1000153;P00059442;M;0-17;10;C;0;0;6;8,000000;20679
867;1000153;P00340642;M;0-17;10;C;0;0;5;9,627841;8817
868;1000154;P00214242;M;51-55;20;A;4+;1;1;16,000000;7821
869;1000154;P00105142;M;51-55;20;A;4+;1;1;2,000000;8144
870;1000154;P00262242;M;51-55;20;A;4+;1;1;11,000000;15257
871;1000154;P00307342;M;51-55;20;A;4+;1;8;9,627841;6139
872;1000155;P00205642;M;36-45;12;C;4+;1;5;8,000000;6967
873;1000155;P00295942;M;36-45;12;C;4+;1;2;5,000000;6807
874;1000155;P00053942;M;36-45;12;C;4+;1;1;2,000000;7944
875;1000155;P00248142;M;36-45;12;C;4+;1;5;9,627841;5415
876;1000155;P00022542;M;36-45;12;C;4+;1;5;9,627841;1916
877;1000155;P00323842;M;36-45;12;C;4+;1;2;8,000000;16208
878;1000155;P00252442;M;36-45;12;C;4+;1;8;9,627841;9795
879;1000156;P00304842;F;46-50;7;C;4+;1;8;9,627841;9872
880;1000156;P00002542;F;46-50;7;C;4+;1;8;14,000000;6010
881;1000156;P00240142;F;46-50;7;C;4+;1;5;9,627841;7141
882;1000157;P00140042;M;36-45;16;A;1;0;1;16,000000;15544
883;1000157;P00028442;M;36-45;16;A;1;0;1;8,000000;7762
884;1000157;P00289042;M;36-45;16;A;1;0;8;9,627841;7948
885;1000157;P00141442;M;36-45;16;A;1;0;8;14,000000;6123
886;1000157;P00345742;M;36-45;16;A;1;0;1;2,000000;11475
887;1000157;P00065342;M;36-45;16;A;1;0;2;15,000000;6368
888;1000157;P00298142;M;36-45;16;A;1;0;5;8,000000;6962
889;1000157;P00177942;M;36-45;16;A;1;0;5;8,000000;3522
890;1000157;P00223242;M;36-45;16;A;1;0;5;14,000000;5185
891;1000157;P00105942;M;36-45;16;A;1;0;5;9,627841;5474
892;1000157;P00111542;M;36-45;16;A;1;0;2;17,000000;12920
893;1000158;P00347242;M;55+;7;C;2;1;8;9,627841;9703
894;1000158;P00111542;M;55+;7;C;2;1;2;17,000000;13324
895;1000159;P00277642;F;46-50;0;A;1;1;2;3,000000;12828
896;1000160;P00198042;M;36-45;7;C;3;0;11;16,000000;4681
897;1000160;P00327842;M;36-45;7;C;3;0;8;16,000000;5881
898;1000161;P00086042;M;46-50;16;C;4+;1;8;14,000000;8108
899;1000161;P00111542;M;46-50;16;C;4+;1;2;17,000000;16122
900;1000161;P00024042;M;46-50;16;C;4+;1;7;9,627841;20915
901;1000161;P00313342;M;46-50;16;C;4+;1;5;9,627841;8689
902;1000161;P00064942;M;46-50;16;C;4+;1;8;9,627841;10062
903;1000161;P00112442;M;46-50;16;C;4+;1;6;8,000000;16272
904;1000161;P00205442;M;46-50;16;C;4+;1;5;8,000000;6875
905;1000161;P00312942;M;46-50;16;C;4+;1;8;14,000000;9821
906;1000161;P00289942;M;46-50;16;C;4+;1;3;4,000000;13717
907;1000161;P00304442;M;46-50;16;C;4+;1;1;16,000000;15378
908;1000161;P00125742;M;46-50;16;C;4+;1;8;9,627841;10040
909;1000161;P00285742;M;46-50;16;C;4+;1;8;9,627841;8065
910;1000162;P00004842;F;18-25;4;C;4+;0;3;4,000000;5711
911;1000162;P00249142;F;18-25;4;C;4+;0;5;9,627841;7059
912;1000162;P00338442;F;18-25;4;C;4+;0;1;16,000000;11808
913;1000162;P00351142;F;18-25;4;C;4+;0;1;8,000000;19091
914;1000162;P00010242;F;18-25;4;C;4+;0;5;9,627841;8844
915;1000163;P00014742;M;18-25;4;A;1;0;11;9,627841;1534
916;1000163;P00079442;M;18-25;4;A;1;0;8;9,627841;3923
917;1000163;P00283942;M;18-25;4;A;1;0;5;9,627841;3506
918;1000163;P00208942;M;18-25;4;A;1;0;6;9,627841;4000
919;1000163;P00028242;M;18-25;4;A;1;0;6;8,000000;4597
920;1000163;P00340642;M;18-25;4;A;1;0;5;9,627841;3460
921;1000163;P00322342;M;18-25;4;A;1;0;5;14,000000;3611
922;1000163;P00309142;M;18-25;4;A;1;0;1;16,000000;8305
923;1000163;P00270942;M;18-25;4;A;1;0;1;2,000000;12017
924;1000163;P00305142;M;18-25;4;A;1;0;1;9,627841;11575
925;1000163;P00019342;M;18-25;4;A;1;0;1;6,000000;11374
926;1000163;P00128042;M;18-25;4;A;1;0;1;5,000000;15312
927;1000163;P00345642;M;18-25;4;A;1;0;1;15,000000;8067
928;1000163;P00229742;M;18-25;4;A;1;0;1;16,000000;11635
929;1000163;P00194642;M;18-25;4;A;1;0;1;6,000000;8081
930;1000163;P00206442;M;18-25;4;A;1;0;1;5,000000;3931
931;1000163;P00149542;M;18-25;4;A;1;0;1;6,000000;4145
932;1000163;P00138242;M;18-25;4;A;1;0;1;9,627841;3916
933;1000163;P00035242;M;18-25;4;A;1;0;8;14,000000;4012
934;1000163;P00135842;M;18-25;4;A;1;0;5;14,000000;3759
935;1000163;P00035742;M;18-25;4;A;1;0;11;9,627841;2952
936;1000163;P00276642;M;18-25;4;A;1;0;8;11,000000;4152
937;1000163;P00019142;M;18-25;4;A;1;0;11;15,000000;3068
938;1000163;P00137642;M;18-25;4;A;1;0;3;4,000000;5697
939;1000165;P00110942;M;18-25;16;A;1;0;1;2,000000;11516
940;1000165;P00005042;M;18-25;16;A;1;0;6;16,000000;19928
941;1000165;P00188442;M;18-25;16;A;1;0;5;7,000000;6873
942;1000165;P00329542;M;18-25;16;A;1;0;1;15,000000;15879
943;1000165;P00346342;M;18-25;16;A;1;0;1;15,000000;11400
944;1000166;P00184942;M;18-25;4;B;1;1;1;8,000000;12006
945;1000166;P00111042;M;18-25;4;B;1;1;15;9,627841;16856
946;1000166;P00046742;M;18-25;4;B;1;1;1;2,000000;15470
947;1000166;P00028842;M;18-25;4;B;1;1;6;8,000000;15956
948;1000166;P00238442;M;18-25;4;B;1;1;6;9,627841;19966
949;1000166;P00270242;M;18-25;4;B;1;1;8;9,627841;7786
950;1000166;P00073842;M;18-25;4;B;1;1;1;15,000000;15454
951;1000166;P00197342;M;18-25;4;B;1;1;1;2,000000;7924
952;1000166;P00318142;M;18-25;4;B;1;1;2;9,627841;9752
953;1000166;P00015542;M;18-25;4;B;1;1;1;2,000000;11513
954;1000166;P00184142;M;18-25;4;B;1;1;8;14,000000;8115
955;1000166;P00034742;M;18-25;4;B;1;1;5;14,000000;8843
956;1000166;P00049642;M;18-25;4;B;1;1;8;14,000000;9849
957;1000166;P00303642;M;18-25;4;B;1;1;8;14,000000;9812
958;1000166;P00071442;M;18-25;4;B;1;1;15;17,000000;16651
959;1000166;P00226442;M;18-25;4;B;1;1;11;15,000000;3172
960;1000166;P00110542;M;18-25;4;B;1;1;8;9,627841;9942
961;1000166;P00014542;M;18-25;4;B;1;1;8;9,627841;5966
962;1000166;P0098542;M;18-25;4;B;1;1;8;9,627841;6182
963;1000166;P00231142;M;18-25;4;B;1;1;5;8,000000;5280
964;1000166;P00031542;M;18-25;4;B;1;1;5;9,627841;5346
965;1000166;P00258742;M;18-25;4;B;1;1;5;9,627841;8902
966;1000169;P00288042;M;26-35;7;B;3;0;8;9,627841;7999
967;1000169;P00119142;M;26-35;7;B;3;0;3;4,000000;5423
968;1000169;P00053842;M;26-35;7;B;3;0;4;5,000000;1460
969;1000169;P00176042;M;26-35;7;B;3;0;8;17,000000;6146
970;1000169;P00116142;M;26-35;7;B;3;0;10;13,000000;9732
971;1000169;P00089442;M;26-35;7;B;3;0;8;9,627841;7861
972;1000169;P00128942;M;26-35;7;B;3;0;1;11,000000;15419
973;1000169;P00085442;M;26-35;7;B;3;0;12;14,000000;1434
974;1000169;P00322042;M;26-35;7;B;3;0;5;8,000000;6971
975;1000169;P00021742;M;26-35;7;B;3;0;5;9,627841;7034
976;1000169;P00136542;M;26-35;7;B;3;0;5;8,000000;7013
977;1000169;P00139942;M;26-35;7;B;3;0;5;9,627841;6898
978;1000169;P00194442;M;26-35;7;B;3;0;5;9,627841;5139
979;1000169;P00100642;M;26-35;7;B;3;0;5;15,000000;5429
980;1000169;P00178442;M;26-35;7;B;3;0;5;9,627841;5187
981;1000169;P00259342;M;26-35;7;B;3;0;5;9,000000;8655
982;1000169;P00251342;M;26-35;7;B;3;0;5;11,000000;5432
983;1000169;P00119742;M;26-35;7;B;3;0;5;8,000000;7019
984;1000169;P00100842;M;26-35;7;B;3;0;5;9,627841;6897
985;1000169;P00279642;M;26-35;7;B;3;0;7;9,627841;8466
986;1000169;P00271142;M;26-35;7;B;3;0;5;9,627841;8698
987;1000169;P00316742;M;26-35;7;B;3;0;4;5,000000;2750
988;1000169;P00285742;M;26-35;7;B;3;0;8;9,627841;8015
989;1000169;P00193542;M;26-35;7;B;3;0;1;2,000000;19252
990;1000169;P00329342;M;26-35;7;B;3;0;5;9,627841;5446
991;1000169;P00048142;M;26-35;7;B;3;0;1;16,000000;15800
992;1000169;P00042942;M;26-35;7;B;3;0;1;15,000000;15851
993;1000169;P00241242;M;26-35;7;B;3;0;1;11,000000;15402
994;1000169;P00250542;M;26-35;7;B;3;0;4;5,000000;1454
995;1000170;P00111142;M;26-35;11;C;1;1;1;15,000000;19696
996;1000170;P00113342;M;26-35;11;C;1;1;1;8,000000;15745
997;1000171;P00100442;F;51-55;17;B;1;1;2;4,000000;16018
998;1000172;P00346542;M;26-35;3;C;2;0;10;13,000000;14070
999;1000173;P00084642;M;26-35;0;B;1;1;13;16,000000;759
